 Age,RACE,famsize,INCOME,REGION,categories,colors,prices.amountMax,prices.amountMin,prices.color,prices.isSale,gender
41,WHITE,2,MINCOME,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",64.99,33.99,Gray,FALSE,Male
41,WHITE,3,HINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",64.99,64.99,Stone,FALSE,Male
41,WHITE,5,HINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",64.99,42.49,Taupe,FALSE,Male
32,WHITE,2,HINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",64.99,33.99,Gray,FALSE,Male
34,WHITE,2,MINCOME,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",79.99,55.99,Taupe,FALSE,Male
43,WHITE,5,POOR,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",79.99,37.49,Chestnut,FALSE,Male
30,WHITE,5,HINCOME,NORTHEAST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",79.99,39.99,Black,FALSE,Male
41,WHITE,3,HINCOME,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",79.99,59.49,Black,FALSE,Male
35,BLACK,4,HINCOME,NORTHEAST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",79.99,69.99,Taupe,FALSE,Male
28,WHITE,2,MINCOME,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",79.99,37.49,Taupe,FALSE,Male
39,ASIAN,4,HINCOME,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",79.99,59.49,Chestnut,FALSE,Male
37,WHITE,5,HINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",79.99,39.99,Taupe,FALSE,Male
30,WHITE,2,HINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",79.99,37.49,Taupe,FALSE,Male
39,BLACK,2,MINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",79.99,59.49,Black,FALSE,Male
37,BLACK,3,POOR,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",79.99,52.49,Taupe,FALSE,Male
30,WHITE,4,MINCOME,NORTHEAST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,39.99,Black,FALSE,Male
34,WHITE,3,HINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,42.49,Taupe,FALSE,Male
31,WHITE,2,HINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,42.49,Taupe,FALSE,Male
34,WHITE,2,HINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,39.99,Taupe,FALSE,Male
35,WHITE,5,POOR,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,37.49,Black,FALSE,Male
27,WHITE,2,HINCOME,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,39.99,Taupe,FALSE,Male
37,WHITE,2,HINCOME,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,52.49,Cognac,FALSE,Male
33,WHITE,2,HINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,55.99,Taupe,FALSE,Male
39,WHITE,5,HINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,42.49,Black,FALSE,Male
30,WHITE,3,HINCOME,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,59.49,Taupe,FALSE,Male
32,ASIAN,3,HINCOME,NORTHEAST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,52.49,Black,FALSE,Male
33,WHITE,3,HINCOME,NORTHEAST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,37.49,Cognac,FALSE,Male
35,ASIAN,3,LINCOME,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,69.99,Cognac,FALSE,Male
33,WHITE,3,POOR,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,37.49,Taupe,FALSE,Male
32,BLACK,2,MINCOME,NORTHEAST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,52.49,Black,FALSE,Male
35,WHITE,1,MINCOME,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",74.99,74.99,Black,FALSE,Male
38,WHITE,2,HINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",74.99,46.74,Black,FALSE,Male
25,BLACK,1,NPOOR,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",74.99,41.24,Taupe,FALSE,Male
38,WHITE,2,MINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",74.99,54.99,Brown,FALSE,Male
35,BLACK,3,LINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",74.99,46.74,Taupe,FALSE,Male
39,WHITE,3,HINCOME,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",74.99,54.99,Brown,FALSE,Male
33,WHITE,3,HINCOME,NORTHEAST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",74.99,29.99,Taupe,FALSE,Male
39,BLACK,2,LINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",74.99,43.99,Black,FALSE,Male
33,WHITE,2,MINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",74.99,31.99,Brown,FALSE,Male
38,BLACK,1,MINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",74.99,74.99,Black,FALSE,Male
34,BLACK,7,HINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",74.99,41.24,Taupe,FALSE,Male
25,BLACK,7,POOR,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",74.99,33.99,Brown,FALSE,Male
36,WHITE,3,HINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,42.49,Gray,FALSE,Male
35,WHITE,6,MINCOME,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,55.99,Chestnut,FALSE,Male
36,WHITE,2,HINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,55.99,Chestnut,FALSE,Male
30,WHITE,1,POOR,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,84.99,Chestnut,FALSE,Male
42,WHITE,1,HINCOME,NORTHEAST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,37.49,Chestnut,FALSE,Male
43,BLACK,2,MINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,84.99,Black,FALSE,Male
30,WHITE,4,MINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,42.49,Chestnut,FALSE,Male
33,BLACK,4,POOR,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,59.49,Black,FALSE,Male
34,WHITE,2,MINCOME,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,55.99,Black,FALSE,Male
41,WHITE,4,HINCOME,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,84.99,Chestnut,FALSE,Male
33,WHITE,2,POOR,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,69.99,Black,FALSE,Male
32,BLACK,4,LINCOME,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,84.99,Gray,FALSE,Male
45,WHITE,2,HINCOME,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,52.49,Black,FALSE,Male
34,WHITE,2,POOR,NORTHEAST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,39.99,Gray,FALSE,Male
30,BLACK,5,POOR,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,55.99,Chestnut,FALSE,Male
25,ASIAN,7,MINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,55.99,Gray,FALSE,Male
39,ASIAN,2,MINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,39.99,Chestnut,FALSE,Male
45,WHITE,8,MINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,59.49,Gray,FALSE,Male
36,BLACK,5,LINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,59.49,Black,FALSE,Male
41,WHITE,2,HINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,55.99,Black,FALSE,Male
42,WHITE,5,POOR,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,69.99,Gray,FALSE,Male
31,WHITE,3,HINCOME,NORTHEAST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,69.99,Gray,FALSE,Male
46,WHITE,4,POOR,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,39.99,Chestnut,FALSE,Male
44,WHITE,4,POOR,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,42.49,Black,FALSE,Male
44,WHITE,1,LINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,59.49,Gray,FALSE,Male
31,WHITE,5,MINCOME,NORTHEAST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,37.49,Gray,FALSE,Male
29,WHITE,2,HINCOME,NORTHEAST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,69.99,Black,FALSE,Male
33,BLACK,1,LINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,69.99,Gray,FALSE,Male
26,BLACK,5,NPOOR,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,42.49,Chestnut,FALSE,Male
25,BLACK,2,MINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,69.99,Chestnut,FALSE,Male
39,WHITE,2,NPOOR,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",79.99,42.49,Black,FALSE,Male
39,NATIV,4,MINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",79.99,39.99,Gray,FALSE,Male
30,WHITE,6,MINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",79.99,55.99,Black,FALSE,Male
25,ASIAN,2,HINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",79.99,55.99,Gray,FALSE,Male
43,ASIAN,4,MINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",79.99,52.49,Black,FALSE,Male
42,ASIAN,4,MINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",79.99,79.99,Black,FALSE,Male
33,WHITE,2,HINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",79.99,79.99,Gray,FALSE,Male
42,WHITE,1,HINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",79.99,37.49,Gray,FALSE,Male
43,WHITE,3,MINCOME,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",79.99,69.99,Taupe,FALSE,Male
46,WHITE,2,HINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",94.99,79.99,Black,FALSE,Male
44,WHITE,4,HINCOME,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",94.99,67.99,Chestnut,FALSE,Male
26,WHITE,4,POOR,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",94.99,79.99,Taupe,FALSE,Male
46,WHITE,3,LINCOME,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",94.99,63.99,Taupe,FALSE,Male
41,WHITE,5,LINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",94.99,67.99,Chestnut,FALSE,Male
38,WHITE,2,MINCOME,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",94.99,94.99,Black,FALSE,Male
40,WHITE,2,MINCOME,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",94.99,94.99,Black,FALSE,Male
28,WHITE,9,POOR,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",94.99,63.99,Chestnut,FALSE,Male
35,WHITE,4,HINCOME,NORTHEAST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",94.99,16.99,Black,FALSE,Male
29,WHITE,3,MINCOME,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",94.99,79.99,Black,FALSE,Male
34,WHITE,3,MINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",94.99,16.99,Chestnut,FALSE,Male
25,WHITE,4,HINCOME,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",94.99,79.99,Chestnut,FALSE,Male
32,BLACK,2,POOR,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",94.99,59.99,Black,FALSE,Male
31,WHITE,3,MINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",94.99,79.99,Chestnut,FALSE,Male
37,WHITE,3,HINCOME,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",94.99,79.99,Chestnut,FALSE,Male
34,BLACK,4,MINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",94.99,63.99,Taupe,FALSE,Male
44,WHITE,2,MINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",94.99,63.99,Black,FALSE,Male
45,WHITE,2,HINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",94.99,63.99,Black,FALSE,Male
40,BLACK,1,LINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",94.99,59.99,Taupe,FALSE,Male
45,WHITE,2,LINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",94.99,67.99,Chestnut,FALSE,Male
46,WHITE,5,POOR,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",94.99,15.99,Black,FALSE,Male
35,BLACK,7,POOR,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Pewter,Silver,Red,Taupe",69.99,69.99,Black,FALSE,Male
29,WHITE,4,POOR,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Pewter,Silver,Red,Taupe",69.99,49.99,Black,FALSE,Male
35,WHITE,2,HINCOME,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Pewter,Silver,Red,Taupe",69.99,42.49,Black,FALSE,Male
40,WHITE,7,POOR,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Pewter,Silver,Red,Taupe",69.99,39.99,Pink,FALSE,Male
38,WHITE,11,MINCOME,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Pewter,Silver,Red,Taupe",69.99,49.99,Pink,FALSE,Male
31,WHITE,11,MINCOME,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Pewter,Silver,Red,Taupe",69.99,49.99,Pink,FALSE,Male
25,WHITE,3,MINCOME,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Pewter,Silver,Red,Taupe",69.99,37.49,Pink,FALSE,Male
32,BLACK,4,POOR,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Pewter,Silver,Red,Taupe",69.99,42.49,Pink,FALSE,Male
40,BLACK,4,POOR,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Pewter,Silver,Red,Taupe",69.99,37.49,Taupe,FALSE,Male
35,BLACK,2,POOR,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Pewter,Silver,Red,Taupe",69.99,37.49,Pink,FALSE,Male
25,BLACK,1,HINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Pewter,Silver,Red,Taupe",69.99,39.99,Taupe,FALSE,Male
45,WHITE,3,MINCOME,MIDWEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Pewter,Silver,Red,Taupe",69.99,39.99,Pink,FALSE,Male
35,WHITE,1,HINCOME,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Pewter,Silver,Red,Taupe",64.99,37.49,Gray,FALSE,Male
36,WHITE,1,LINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Pewter,Silver,Red,Taupe",64.99,49.99,Gray,FALSE,Male
34,WHITE,3,MINCOME,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Pewter,Silver,Red,Taupe",64.99,64.99,Gray,FALSE,Male
41,WHITE,3,HINCOME,NORTHEAST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Pewter,Silver,Red,Taupe",64.99,39.99,Gray,FALSE,Male
38,NATIV,5,MINCOME,NORTHEAST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Pewter,Silver,Red,Taupe",64.99,37.49,Wine,FALSE,Male
35,WHITE,5,POOR,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Pewter,Silver,Red,Taupe",64.99,49.99,Gray,FALSE,Male
33,WHITE,2,NPOOR,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Pewter,Silver,Red,Taupe",64.99,42.49,Wine,FALSE,Male
37,BLACK,1,MINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Pewter,Silver,Red,Taupe",64.99,39.99,Black,FALSE,Male
32,WHITE,6,MINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Pewter,Silver,Red,Taupe",64.99,49.99,Gray,FALSE,Male
37,ASIAN,1,POOR,MIDWEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Pewter,Silver,Red,Taupe",64.99,42.49,Gray,FALSE,Male
38,WHITE,2,LINCOME,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Pewter,Silver,Red,Taupe",64.99,64.99,Gray,FALSE,Male
45,WHITE,3,HINCOME,MIDWEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Pewter,Silver,Red,Taupe",64.99,64.99,Wine,FALSE,Male
34,WHITE,4,NPOOR,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Pewter,Silver,Red,Taupe",64.99,42.49,Black,FALSE,Male
38,WHITE,4,MINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,42.49,Gray,FALSE,Male
25,WHITE,2,HINCOME,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,69.99,Gray,FALSE,Male
32,BLACK,2,HINCOME,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,52.49,Red,FALSE,Male
26,WHITE,4,HINCOME,NORTHEAST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,55.99,Red,FALSE,Male
35,WHITE,4,MINCOME,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,42.49,Red,FALSE,Male
46,OTHER,3,MINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,59.49,Gray,FALSE,Male
42,WHITE,4,LINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,55.99,Gray,FALSE,Male
42,BLACK,4,POOR,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,37.49,Red,FALSE,Male
43,WHITE,2,MINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,52.49,Gray,FALSE,Male
25,WHITE,1,POOR,NORTHEAST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,39.99,Gray,FALSE,Male
29,WHITE,3,MINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,84.99,Taupe,FALSE,Male
30,WHITE,4,POOR,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,42.49,Black,FALSE,Male
28,BLACK,5,HINCOME,NORTHEAST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,42.49,Taupe,FALSE,Male
32,WHITE,4,LINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,52.49,Red,FALSE,Male
41,WHITE,3,MINCOME,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,37.49,Black,FALSE,Male
35,WHITE,2,HINCOME,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,55.99,Taupe,FALSE,Male
29,WHITE,4,POOR,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,55.99,Taupe,FALSE,Male
35,WHITE,3,MINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,37.49,Gray,FALSE,Male
25,WHITE,2,POOR,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,37.49,Black,FALSE,Male
39,WHITE,2,MINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,84.99,Navy,FALSE,Male
45,WHITE,2,MINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,59.49,Black,FALSE,Male
35,WHITE,4,MINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,59.49,Black,FALSE,Male
33,WHITE,1,HINCOME,NORTHEAST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,59.49,Black,FALSE,Male
40,WHITE,5,MINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,84.99,Navy,FALSE,Male
43,WHITE,3,HINCOME,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,84.99,Navy,FALSE,Male
34,WHITE,2,LINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,52.49,Black,FALSE,Male
36,WHITE,3,MINCOME,NORTHEAST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",84.99,59.49,Taupe,FALSE,Male
26,WHITE,3,POOR,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",89.99,67.99,Gray,FALSE,Male
42,WHITE,3,POOR,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",89.99,59.99,Brown,FALSE,Male
41,ASIAN,12,LINCOME,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",89.99,59.99,Brown,FALSE,Male
27,BLACK,2,MINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",89.99,63.99,Gray,FALSE,Male
27,WHITE,5,MINCOME,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",89.99,89.99,Gray,FALSE,Male
34,BLACK,4,MINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",89.99,89.99,Taupe,FALSE,Male
41,BLACK,2,HINCOME,NORTHEAST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",89.99,63.99,Brown,FALSE,Male
35,WHITE,4,MINCOME,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",89.99,63.99,Gray,FALSE,Male
40,BLACK,4,MINCOME,NORTHEAST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",89.99,79.99,Taupe,FALSE,Male
35,WHITE,2,HINCOME,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",89.99,59.99,Black,FALSE,Male
33,ASIAN,4,MINCOME,WEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",89.99,67.99,Taupe,FALSE,Male
44,WHITE,1,HINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",79.99,55.99,Black,FALSE,Male
29,WHITE,2,HINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",79.99,55.99,Black,FALSE,Male
35,WHITE,5,HINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",79.99,79.99,Black,FALSE,Male
36,ASIAN,5,HINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection","Black,Pewter,Silver,Red,Taupe",79.99,79.99,Gray,FALSE,Male
